Unique ID, Manufacturer, Chemistry, Voltage (Volts)
00287 2012/12/13Hewlett-PackardPrimary, Hewlett-Packard, Lithium Ion, 11.408

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2021-11-11, 01:16:07, OK, 55%, 2.16, 4278, -17442, , 10.635, -17442, 55.3%, , , , , , , , , , , , 
2021-11-11, 01:16:37, OK, 55%, 2.16, 4278, -15196, , 10.647, -15196, 54.9%, , , , , , , , , , , , 
2021-11-11, 01:17:07, OK, 55%, 2.16, 4278, -15196, , 10.647, -15196, 54.9%, , , , , , , , , , , , 
2021-11-11, 01:17:37, OK, 54%, 2.17, 4225, -16470, , 10.665, -16470, 53.9%, , , , , , , , , , , , 
2021-11-11, 01:18:07, OK, 54%, 2.17, 4225, -16470, , 10.665, -16470, 53.9%, , , , , , , , , , , , 
2021-11-11, 01:18:37, OK, 53%, 1.57, 2992, -23630, , 10.386, -23630, 53.2%, , , , , , , , , , , , 
2021-11-11, 01:19:07, OK, 52%, 1.90, 3552, -18695, , 10.560, -18695, 52.4%, , , , , , , , , , , , 
2021-11-11, 01:19:37, OK, 52%, 1.90, 3552, -18695, , 10.560, -18695, 52.4%, , , , , , , , , , , , 
2021-11-11, 01:20:07, OK, 51%, 2.02, 3707, -19213, , 10.396, -19213, 51.3%, , , , , , , , , , , , 
2021-11-11, 01:20:37, OK, 51%, 2.02, 3707, -24116, , 10.352, -24116, 51.0%, , , , , , , , , , , , 
2021-11-11, 01:21:07, OK, 51%, 2.02, 3707, -15800, , 10.567, -15800, 50.5%, , , , , , , , , , , , 
2021-11-11, 01:21:37, OK, 50%, 1.79, 3225, -16880, , 10.482, -16880, 49.9%, , , , , , , , , , , , 
2021-11-11, 01:22:07, OK, 49%, 1.14, 2015, -25250, , 10.287, -25250, 49.4%, , , , , , , , , , , , 
2021-11-11, 01:22:37, OK, 49%, 1.14, 2015, -16729, , 10.526, -16729, 48.9%, , , , , , , , , , , , 
2021-11-11, 01:23:07, OK, 48%, 1.97, 3398, -18436, , 10.481, -18436, 48.2%, , , , , , , , , , , , 
2021-11-11, 01:23:37, OK, 48%, 1.97, 3398, -26773, , 10.245, -26773, 47.8%, , , , , , , , , , , , 
2021-11-11, 01:24:07, OK, 47%, 1.89, 3206, -17496, , 10.472, -17496, 47.1%, , , , , , , , , , , , 
2021-11-11, 01:24:37, OK, 47%, 1.89, 3206, -14418, , 10.627, -14418, 46.7%, , , , , , , , , , , , 
2021-11-11, 01:25:07, OK, 46%, 2.31, 3820, -15023, , 10.602, -15023, 46.4%, , , , , , , , , , , , 
2021-11-11, 01:25:37, OK, 46%, 2.31, 3820, -18252, , 10.525, -18252, 45.8%, , , , , , , , , , , , 
2021-11-11, 01:26:07, OK, 45%, 1.55, 2519, -15347, , 10.549, -15347, 45.4%, , , , , , , , , , , , 
2021-11-11, 01:26:37, OK, 45%, 1.55, 2519, -15347, , 10.549, -15347, 45.4%, , , , , , , , , , , , 
2021-11-11, 01:27:08, OK, 44%, 1.68, 2661, -15757, , 10.434, -15757, 44.3%, , , , , , , , , , , , 
2021-11-11, 01:27:37, OK, 44%, 1.68, 2661, -18760, , 10.367, -18760, 44.0%, , , , , , , , , , , , 
2021-11-11, 01:28:07, OK, 43%, 1.15, 1783, -24332, , 10.187, -24332, 43.2%, , , , , , , , , , , , 
2021-11-11, 01:28:38, OK, 43%, 1.15, 1783, -15984, , 10.528, -15984, 42.7%, , , , , , , , , , , , 
2021-11-11, 01:29:08, OK, 42%, 1.92, 2908, -16016, , 10.425, -16016, 42.3%, , , , , , , , , , , , 
2021-11-11, 01:29:38, OK, 42%, 1.92, 2908, -16135, , 10.373, -16135, 41.6%, , , , , , , , , , , , 
2021-11-11, 01:30:08, OK, 41%, 1.73, 2549, -17798, , 10.323, -17798, 41.2%, , , , , , , , , , , , 
2021-11-11, 01:30:38, OK, 40%, 1.84, 2651, -16772, , 10.271, -16772, 40.4%, , , , , , , , , , , , 
2021-11-11, 01:31:08, OK, 40%, 1.84, 2651, -16772, , 10.271, -16772, 40.4%, , , , , , , , , , , , 
2021-11-11, 01:31:38, OK, 40%, 1.84, 2651, -16772, , 10.271, -16772, 40.4%, , , , , , , , , , , , 
2021-11-11, 01:32:08, OK, 39%, 1.62, 2277, -14990, , 10.419, -14990, 38.9%, , , , , , , , , , , , 
2021-11-11, 01:32:38, OK, 39%, 1.62, 2277, -19721, , 10.228, -19721, 38.6%, , , , , , , , , , , , 
2021-11-11, 01:33:08, OK, 38%, 1.91, 2607, -16103, , 10.362, -16103, 38.2%, , , , , , , , , , , , 
2021-11-11, 01:33:38, OK, 37%, 1.68, 2234, -18392, , 10.324, -18392, 37.4%, , , , , , , , , , , , 
2021-11-11, 01:34:08, OK, 37%, 1.68, 2234, -19742, , 10.214, -19742, 37.0%, , , , , , , , , , , , 
2021-11-11, 01:34:38, OK, 36%, 1.74, 2260, -17615, , 10.254, -17615, 36.2%, , , , , , , , , , , , 
2021-11-11, 01:35:08, OK, 36%, 1.74, 2260, -17917, , 10.278, -17917, 35.8%, , , , , , , , , , , , 
2021-11-11, 01:35:38, OK, 35%, 1.61, 2030, -17798, , 10.321, -17798, 35.3%, , , , , , , , , , , , 
2021-11-11, 01:36:08, OK, 35%, 1.61, 2030, -17798, , 10.321, -17798, 35.3%, , , , , , , , , , , , 
2021-11-11, 01:36:38, OK, 34%, 1.70, 2075, -19343, , 10.241, -19343, 34.2%, , , , , , , , , , , , 
2021-11-11, 01:37:08, OK, 34%, 1.70, 2075, -22172, , 10.081, -22172, 33.8%, , , , , , , , , , , , 
2021-11-11, 01:37:38, OK, 33%, 1.34, 1597, -23555, , 10.020, -23555, 33.0%, , , , , , , , , , , , 
2021-11-11, 01:38:08, OK, 33%, 1.34, 1597, -19537, , 10.103, -19537, 32.5%, , , , , , , , , , , , 
2021-11-11, 01:38:38, OK, 33%, 1.34, 1597, -19537, , 10.103, -19537, 32.5%, , , , , , , , , , , , 
2021-11-11, 01:39:08, OK, 31%, 1.41, 1576, -21730, , 9.981, -21730, 31.1%, , , , , , , , , , , , 
2021-11-11, 01:39:38, OK, 31%, 1.41, 1576, -19278, , 10.073, -19278, 30.7%, , , , , , , , , , , , 
2021-11-11, 01:40:08, OK, 30%, 1.57, 1699, -19656, , 10.209, -19656, 30.4%, , , , , , , , , , , , 
2021-11-11, 01:40:38, OK, 29%, 1.33, 1391, -25693, , 9.864, -25693, 29.5%, , , , , , , , , , , , 
2021-11-11, 01:41:08, OK, 29%, 1.33, 1391, -19721, , 9.956, -19721, 29.0%, , , , , , , , , , , , 
2021-11-11, 01:41:38, OK, 7%, 1.27, 319, -23090, , 9.861, -23090, 6.7%, , , , , , , , , , , , 
2021-11-11, 01:42:08, OK, 6%, 1.50, 324, -22356, , 9.905, -22356, 6.3%, , , , , , , , , , , , 
2021-11-11, 01:42:38, OK, 5%, 1.26, 226, -25574, , 9.798, -25574, 5.3%, , , , , , , , , , , , 
2021-11-11, 01:43:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:43:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:44:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:44:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:45:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:45:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:46:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:46:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:47:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:47:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:48:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:48:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:49:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:49:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:50:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:50:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:51:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:51:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:52:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:52:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:53:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:53:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:54:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:54:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:55:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:55:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:56:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:56:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:57:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:57:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:58:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:58:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:59:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 01:59:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:00:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:00:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:01:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:01:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:02:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:02:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:03:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:03:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:04:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:04:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:05:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:05:38, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:06:08, OK, 100%, 0.00, -1, 0, , , , , , , , , , , , , , , , 
2021-11-11, 02:38:36, OK, 28%, 0.00, 0, -20466, , 10.772, -20466, 27.7%, , , , , , , , , , , , 
2021-11-11, 02:51:11, OK, 23%, 0.00, -1, 2030, , 11.317, 2030, 23.0%, , , , , , , , , , , , 
2021-11-11, 02:51:41, OK, 25%, 0.00, -1, 38988, , 12.441, 38988, 24.8%, , , , , , , , , , , , 
2021-11-11, 02:52:11, OK, 26%, 0.00, -1, 39010, , 12.483, 39010, 25.5%, , , , , , , , , , , , 
2021-11-11, 02:52:41, OK, 26%, 0.00, -1, 39010, , 12.483, 39010, 25.5%, , , , , , , , , , , , 
2021-11-11, 02:53:11, OK, 28%, 0.00, -1, 39042, , 12.554, 39042, 27.9%, , , , , , , , , , , , 
2021-11-11, 02:53:41, OK, 29%, 0.00, -1, 38686, , 12.564, 38686, 28.7%, , , , , , , , , , , , 
2021-11-11, 02:54:11, OK, 29%, 0.00, -1, 38686, , 12.564, 38686, 28.7%, , , , , , , , , , , , 
2021-11-11, 02:54:41, OK, 31%, 0.00, -1, 37325, , 12.557, 37325, 31.0%, , , , , , , , , , , , 
2021-11-11, 02:55:11, OK, 32%, 0.00, -1, 37325, , 12.559, 37325, 31.7%, , , , , , , , , , , , 
2021-11-11, 02:55:41, OK, 33%, 0.00, -1, 37325, , 12.560, 37325, 33.2%, , , , , , , , , , , , 
2021-11-11, 02:56:11, OK, 34%, 0.00, -1, 37325, , 12.560, 37325, 33.9%, , , , , , , , , , , , 
2021-11-11, 02:56:41, OK, 35%, 0.00, -1, 37325, , 12.560, 37325, 34.6%, , , , , , , , , , , , 
2021-11-11, 02:57:11, OK, 36%, 0.00, -1, 36979, , 12.553, 36979, 36.1%, , , , , , , , , , , , 
2021-11-11, 02:57:41, OK, 37%, 0.00, -1, 36979, , 12.552, 36979, 36.9%, , , , , , , , , , , , 
2021-11-11, 02:58:11, OK, 38%, 0.00, -1, 36979, , 12.552, 36979, 37.6%, , , , , , , , , , , , 
2021-11-11, 02:58:41, OK, 39%, 0.00, -1, 36979, , 12.551, 36979, 39.1%, , , , , , , , , , , , 
2021-11-11, 02:59:11, OK, 40%, 0.00, -1, 36979, , 12.551, 36979, 39.8%, , , , , , , , , , , , 
2021-11-11, 02:59:41, OK, 41%, 0.00, -1, 36979, , 12.549, 36979, 40.6%, , , , , , , , , , , , 
2021-11-11, 03:00:11, OK, 42%, 0.00, -1, 36979, , 12.551, 36979, 42.0%, , , , , , , , , , , , 
2021-11-11, 03:00:41, OK, 43%, 0.00, -1, 36979, , 12.551, 36979, 42.8%, , , , , , , , , , , , 
2021-11-11, 03:01:11, OK, 43%, 0.00, -1, 36979, , 12.551, 36979, 43.5%, , , , , , , , , , , , 
2021-11-11, 03:01:41, OK, 45%, 0.00, -1, 36979, , 12.552, 36979, 45.0%, , , , , , , , , , , , 
2021-11-11, 03:02:11, OK, 46%, 0.00, -1, 36979, , 12.552, 36979, 45.7%, , , , , , , , , , , , 
2021-11-11, 03:02:41, OK, 46%, 0.00, -1, 36979, , 12.552, 36979, 46.5%, , , , , , , , , , , , 
2021-11-11, 03:03:11, OK, 48%, 0.00, -1, 36634, , 12.549, 36634, 48.0%, , , , , , , , , , , , 
2021-11-11, 03:03:41, OK, 49%, 0.00, -1, 36634, , 12.549, 36634, 48.7%, , , , , , , , , , , , 
2021-11-11, 03:04:11, OK, 50%, 0.00, -1, 36634, , 12.550, 36634, 50.1%, , , , , , , , , , , , 
2021-11-11, 03:04:41, OK, 51%, 0.00, -1, 36634, , 12.551, 36634, 50.9%, , , , , , , , , , , , 
2021-11-11, 03:05:11, OK, 52%, 0.00, -1, 36299, , 12.547, 36299, 51.6%, , , , , , , , , , , , 
2021-11-11, 03:05:41, OK, 53%, 0.00, -1, 36299, , 12.548, 36299, 53.1%, , , , , , , , , , , , 
2021-11-11, 03:06:12, OK, 54%, 0.00, -1, 36310, , 12.549, 36310, 53.8%, , , , , , , , , , , , 
2021-11-11, 03:06:42, OK, 55%, 0.00, -1, 36310, , 12.551, 36310, 54.5%, , , , , , , , , , , , 
2021-11-11, 03:07:12, OK, 56%, 0.00, -1, 36029, , 12.548, 36029, 55.9%, , , , , , , , , , , , 
2021-11-11, 03:07:42, OK, 57%, 0.00, -1, 36029, , 12.549, 36029, 56.7%, , , , , , , , , , , , 
2021-11-11, 03:08:12, OK, 58%, 0.00, -1, 35683, , 12.547, 35683, 58.1%, , , , , , , , , , , , 
2021-11-11, 03:08:42, OK, 59%, 0.00, -1, 35683, , 12.548, 35683, 58.8%, , , , , , , , , , , , 
2021-11-11, 03:09:12, OK, 60%, 0.00, -1, 35338, , 12.545, 35338, 59.5%, , , , , , , , , , , , 
2021-11-11, 03:09:38, OK, 61%, 0.00, -1, 34646, , 12.544, 34646, 61.0%, , , , , , , , , , , , 
2021-11-11, 03:09:42, OK, 61%, 0.00, -1, 34646, , 12.544, 34646, 61.0%, , , , , , , , , , , , 
2021-11-11, 03:10:42, OK, 62%, 0.00, -1, 34258, , 12.545, 34258, 62.5%, , , , , , , , , , , , 
2021-11-11, 03:11:12, OK, 64%, 0.00, -1, 33944, , 12.545, 33944, 63.9%, , , , , , , , , , , , 
2021-11-11, 03:11:42, OK, 65%, 0.00, -1, 33588, , 12.541, 33588, 64.5%, , , , , , , , , , , , 
2021-11-11, 03:12:12, OK, 65%, 0.00, -1, 33588, , 12.541, 33588, 64.5%, , , , , , , , , , , , 
2021-11-11, 03:12:42, OK, 67%, 0.00, -1, 32897, , 12.541, 32897, 66.5%, , , , , , , , , , , , 
2021-11-11, 03:13:12, OK, 67%, 0.00, -1, 32897, , 12.541, 32897, 66.5%, , , , , , , , , , , , 
2021-11-11, 03:13:42, OK, 68%, 0.00, -1, 32551, , 12.541, 32551, 67.8%, , , , , , , , , , , , 
2021-11-11, 03:14:12, OK, 68%, 0.00, -1, 32551, , 12.546, 32551, 68.5%, , , , , , , , , , , , 
2021-11-11, 03:14:42, OK, 70%, 0.00, -1, 31795, , 12.539, 31795, 69.8%, , , , , , , , , , , , 
2021-11-11, 03:15:12, OK, 71%, 0.00, -1, 31493, , 12.539, 31493, 71.0%, , , , , , , , , , , , 
2021-11-11, 03:15:42, OK, 72%, 0.00, -1, 31385, , 12.543, 31385, 71.6%, , , , , , , , , , , , 
2021-11-11, 03:16:12, OK, 72%, 0.00, -1, 31385, , 12.543, 31385, 71.6%, , , , , , , , , , , , 
2021-11-11, 03:16:42, OK, 73%, 0.00, -1, 30802, , 12.541, 30802, 73.5%, , , , , , , , , , , , 
2021-11-11, 03:17:12, OK, 73%, 0.00, -1, 30802, , 12.541, 30802, 73.5%, , , , , , , , , , , , 
2021-11-11, 03:17:42, OK, 75%, 0.00, -1, 30467, , 12.540, 30467, 74.7%, , , , , , , , , , , , 
2021-11-11, 03:18:12, OK, 76%, 0.00, -1, 30100, , 12.541, 30100, 75.9%, , , , , , , , , , , , 
2021-11-11, 03:18:42, OK, 77%, 0.00, -1, 30100, , 12.545, 30100, 76.5%, , , , , , , , , , , , 
2021-11-11, 03:19:12, OK, 78%, 0.00, -1, 29462, , 12.537, 29462, 77.7%, , , , , , , , , , , , 
2021-11-11, 03:23:59, OK, 76%, 3.62, 9902, -19829, , 11.398, -19829, 76.1%, , , , , , , , , , , , 
2021-11-11, 03:24:29, OK, 76%, 3.62, 9902, -14148, , 11.455, -14148, 75.8%, , , , , , , , , , , , 
2021-11-11, 03:24:59, OK, 75%, 2.64, 7122, -11621, , 11.506, -11621, 75.2%, , , , , , , , , , , , 
2021-11-11, 03:25:29, OK, 75%, 2.64, 7122, -11621, , 11.506, -11621, 75.2%, , , , , , , , , , , , 
2021-11-11, 03:25:59, OK, 74%, 1.92, 5110, -17345, , 11.284, -17345, 74.2%, , , , , , , , , , , , 
2021-11-11, 03:26:29, OK, 74%, 1.92, 5110, -16060, , 11.224, -16060, 73.9%, , , , , , , , , , , , 
2021-11-11, 03:26:59, OK, 73%, 1.59, 4189, -19267, , 11.228, -19267, 73.4%, , , , , , , , , , , , 
2021-11-11, 03:27:29, OK, 73%, 1.59, 4189, -19267, , 11.228, -19267, 73.4%, , , , , , , , , , , , 
2021-11-11, 03:27:59, OK, 73%, 1.59, 4189, -13662, , 11.227, -13662, 72.6%, , , , , , , , , , , , 
2021-11-11, 03:28:29, OK, 72%, 1.67, 4325, -13619, , 11.307, -13619, 71.9%, , , , , , , , , , , , 
2021-11-11, 03:28:59, OK, 72%, 1.67, 4325, -15358, , 11.256, -15358, 71.5%, , , , , , , , , , , , 
2021-11-11, 03:29:29, OK, 71%, 1.48, 3780, -20704, , 11.169, -20704, 71.1%, , , , , , , , , , , , 
2021-11-11, 03:29:59, OK, 70%, 1.61, 4062, -19073, , 11.050, -19073, 70.4%, , , , , , , , , , , , 
