Unique ID, Manufacturer, Chemistry, Voltage (Volts)
00287 2012/12/13Hewlett-PackardPrimary, Hewlett-Packard, Lithium Ion, 11.174

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2021-11-16, 00:31:55, OK, 40%, 4.33, 6230, -7139, , 11.177, -7139, 40.4%, , , , , , , , , , , , 
2021-11-16, 00:32:25, OK, 39%, 4.28, 6012, -7204, , 11.167, -7204, 39.4%, , , , , , , , , , , , 
2021-11-16, 00:32:55, OK, 39%, 4.28, 6012, -7204, , 11.167, -7204, 39.4%, , , , , , , , , , , , 
2021-11-16, 00:33:25, OK, 39%, 4.28, 6012, -7204, , 11.167, -7204, 39.4%, , , , , , , , , , , , 
2021-11-16, 00:33:55, OK, 39%, 4.28, 6012, -7204, , 11.167, -7204, 39.4%, , , , , , , , , , , , 
2021-11-16, 00:34:25, OK, 39%, 4.28, 6012, -7204, , 11.167, -7204, 39.4%, , , , , , , , , , , , 
2021-11-16, 00:34:55, OK, 38%, 4.30, 5880, -7193, , 11.164, -7193, 38.4%, , , , , , , , , , , , 
2021-11-16, 00:35:25, OK, 38%, 4.30, 5880, -7193, , 11.164, -7193, 38.4%, , , , , , , , , , , , 
2021-11-16, 00:35:55, OK, 38%, 4.30, 5880, -7193, , 11.164, -7193, 38.4%, , , , , , , , , , , , 
2021-11-16, 00:36:25, OK, 38%, 4.30, 5880, -7193, , 11.164, -7193, 38.4%, , , , , , , , , , , , 
2021-11-16, 00:36:55, OK, 38%, 4.30, 5880, -7193, , 11.164, -7193, 38.4%, , , , , , , , , , , , 
2021-11-16, 00:37:25, OK, 37%, 4.29, 5715, -7204, , 11.152, -7204, 37.4%, , , , , , , , , , , , 
2021-11-16, 00:37:55, OK, 37%, 4.29, 5715, -7204, , 11.152, -7204, 37.4%, , , , , , , , , , , , 
2021-11-16, 00:38:25, OK, 37%, 4.29, 5715, -7204, , 11.152, -7204, 37.4%, , , , , , , , , , , , 
2021-11-16, 00:38:55, OK, 37%, 4.29, 5715, -7204, , 11.152, -7204, 37.4%, , , , , , , , , , , , 
2021-11-16, 00:39:25, OK, 37%, 4.29, 5715, -7204, , 11.152, -7204, 37.4%, , , , , , , , , , , , 
2021-11-16, 00:39:55, OK, 36%, 4.27, 5537, -7225, , 11.143, -7225, 36.4%, , , , , , , , , , , , 
2021-11-16, 00:40:25, OK, 36%, 4.27, 5537, -7225, , 11.143, -7225, 36.4%, , , , , , , , , , , , 
2021-11-16, 00:40:55, OK, 36%, 4.27, 5537, -7225, , 11.143, -7225, 36.4%, , , , , , , , , , , , 
2021-11-16, 00:41:25, OK, 36%, 4.27, 5537, -7225, , 11.143, -7225, 36.4%, , , , , , , , , , , , 
2021-11-16, 00:41:55, OK, 35%, 4.30, 5421, -7193, , 11.133, -7193, 35.4%, , , , , , , , , , , , 
2021-11-16, 00:42:25, OK, 35%, 4.30, 5421, -7193, , 11.133, -7193, 35.4%, , , , , , , , , , , , 
2021-11-16, 00:42:55, OK, 35%, 4.30, 5421, -7193, , 11.133, -7193, 35.4%, , , , , , , , , , , , 
2021-11-16, 00:43:25, OK, 35%, 4.30, 5421, -7193, , 11.133, -7193, 35.4%, , , , , , , , , , , , 
2021-11-16, 00:43:55, OK, 35%, 4.30, 5421, -7193, , 11.133, -7193, 35.4%, , , , , , , , , , , , 
2021-11-16, 00:44:25, OK, 35%, 4.30, 5421, -7193, , 11.133, -7193, 35.4%, , , , , , , , , , , , 
2021-11-16, 00:44:55, OK, 34%, 4.14, 5068, -7463, , 11.127, -7463, 34.4%, , , , , , , , , , , , 
2021-11-16, 00:45:25, OK, 34%, 4.14, 5068, -7463, , 11.127, -7463, 34.4%, , , , , , , , , , , , 
2021-11-16, 00:45:55, OK, 34%, 4.14, 5068, -7463, , 11.127, -7463, 34.4%, , , , , , , , , , , , 
2021-11-16, 00:46:25, OK, 34%, 4.14, 5068, -7463, , 11.127, -7463, 34.4%, , , , , , , , , , , , 
2021-11-16, 00:46:55, OK, 34%, 4.14, 5068, -7204, , 11.123, -7204, 33.5%, , , , , , , , , , , , 
2021-11-16, 00:47:25, OK, 34%, 4.14, 5068, -7204, , 11.123, -7204, 33.5%, , , , , , , , , , , , 
2021-11-16, 00:47:55, OK, 34%, 4.14, 5068, -7204, , 11.123, -7204, 33.5%, , , , , , , , , , , , 
2021-11-16, 00:48:25, OK, 34%, 4.14, 5068, -7204, , 11.123, -7204, 33.5%, , , , , , , , , , , , 
2021-11-16, 00:48:55, OK, 34%, 4.14, 5068, -7204, , 11.123, -7204, 33.5%, , , , , , , , , , , , 
2021-11-16, 00:49:25, OK, 32%, 4.25, 4898, -7279, , 11.113, -7279, 32.4%, , , , , , , , , , , , 
2021-11-16, 00:49:55, OK, 32%, 4.25, 4898, -7279, , 11.113, -7279, 32.4%, , , , , , , , , , , , 
2021-11-16, 00:50:25, OK, 32%, 4.25, 4898, -7279, , 11.113, -7279, 32.4%, , , , , , , , , , , , 
2021-11-16, 00:50:55, OK, 32%, 4.25, 4898, -7279, , 11.113, -7279, 32.4%, , , , , , , , , , , , 
2021-11-16, 00:51:25, OK, 32%, 4.25, 4898, -7279, , 11.113, -7279, 32.4%, , , , , , , , , , , , 
2021-11-16, 00:51:55, OK, 31%, 4.26, 4751, -7258, , 11.109, -7258, 31.3%, , , , , , , , , , , , 
2021-11-16, 00:52:25, OK, 31%, 4.26, 4751, -7258, , 11.109, -7258, 31.3%, , , , , , , , , , , , 
2021-11-16, 00:52:55, OK, 31%, 4.26, 4751, -7258, , 11.109, -7258, 31.3%, , , , , , , , , , , , 
2021-11-16, 00:53:25, OK, 31%, 4.26, 4751, -7258, , 11.109, -7258, 31.3%, , , , , , , , , , , , 
2021-11-16, 00:53:55, OK, 31%, 4.26, 4751, -7258, , 11.109, -7258, 31.3%, , , , , , , , , , , , 
2021-11-16, 00:54:25, OK, 30%, 4.18, 4518, -7409, , 11.099, -7409, 30.4%, , , , , , , , , , , , 
2021-11-16, 00:54:55, OK, 30%, 4.18, 4518, -7409, , 11.099, -7409, 30.4%, , , , , , , , , , , , 
2021-11-16, 00:55:25, OK, 30%, 4.18, 4518, -7409, , 11.099, -7409, 30.4%, , , , , , , , , , , , 
2021-11-16, 00:55:55, OK, 30%, 4.18, 4518, -7409, , 11.099, -7409, 30.4%, , , , , , , , , , , , 
2021-11-16, 00:56:25, OK, 30%, 4.18, 4518, -7247, , 11.097, -7247, 29.5%, , , , , , , , , , , , 
2021-11-16, 00:56:55, OK, 30%, 4.18, 4518, -7247, , 11.097, -7247, 29.5%, , , , , , , , , , , , 
2021-11-16, 00:57:25, OK, 30%, 4.18, 4518, -7247, , 11.097, -7247, 29.5%, , , , , , , , , , , , 
2021-11-16, 00:57:55, OK, 30%, 4.18, 4518, -7247, , 11.097, -7247, 29.5%, , , , , , , , , , , , 
2021-11-16, 00:58:25, OK, 30%, 4.18, 4518, -7247, , 11.097, -7247, 29.5%, , , , , , , , , , , , 
2021-11-16, 00:58:55, OK, 28%, 4.28, 4312, -7258, , 11.091, -7258, 28.4%, , , , , , , , , , , , 
2021-11-16, 00:59:25, OK, 28%, 4.28, 4312, -7258, , 11.091, -7258, 28.4%, , , , , , , , , , , , 
2021-11-16, 00:59:55, OK, 28%, 4.28, 4312, -7258, , 11.091, -7258, 28.4%, , , , , , , , , , , , 
2021-11-16, 01:00:25, OK, 28%, 4.28, 4312, -7258, , 11.091, -7258, 28.4%, , , , , , , , , , , , 
2021-11-16, 01:00:55, OK, 28%, 4.28, 4312, -7258, , 11.091, -7258, 28.4%, , , , , , , , , , , , 
2021-11-16, 01:01:25, OK, 27%, 4.28, 4157, -7247, , 11.051, -7247, 27.4%, , , , , , , , , , , , 
2021-11-16, 01:01:55, OK, 27%, 4.28, 4157, -7247, , 11.051, -7247, 27.4%, , , , , , , , , , , , 
2021-11-16, 01:02:26, OK, 27%, 4.28, 4157, -7247, , 11.051, -7247, 27.4%, , , , , , , , , , , , 
2021-11-16, 01:02:56, OK, 27%, 4.28, 4157, -7247, , 11.051, -7247, 27.4%, , , , , , , , , , , , 
2021-11-16, 01:03:26, OK, 27%, 4.28, 4157, -7247, , 11.051, -7247, 27.4%, , , , , , , , , , , , 
2021-11-16, 01:03:56, OK, 26%, 4.29, 4018, -7247, , 11.042, -7247, 26.5%, , , , , , , , , , , , 
2021-11-16, 01:04:26, OK, 26%, 4.29, 4018, -7247, , 11.042, -7247, 26.5%, , , , , , , , , , , , 
2021-11-16, 01:04:56, OK, 26%, 4.29, 4018, -7247, , 11.042, -7247, 26.5%, , , , , , , , , , , , 
2021-11-16, 01:05:26, OK, 26%, 4.29, 4018, -7247, , 11.042, -7247, 26.5%, , , , , , , , , , , , 
2021-11-16, 01:05:56, OK, 26%, 4.29, 4018, -7247, , 11.042, -7247, 26.5%, , , , , , , , , , , , 
2021-11-16, 01:06:26, OK, 25%, 4.27, 3846, -7268, , 11.065, -7268, 25.4%, , , , , , , , , , , , 
2021-11-16, 01:06:56, OK, 25%, 4.27, 3846, -7268, , 11.065, -7268, 25.4%, , , , , , , , , , , , 
2021-11-16, 01:07:26, OK, 25%, 4.27, 3846, -7268, , 11.065, -7268, 25.4%, , , , , , , , , , , , 
2021-11-16, 01:07:56, OK, 25%, 4.27, 3846, -7268, , 11.065, -7268, 25.4%, , , , , , , , , , , , 
2021-11-16, 01:08:26, OK, 24%, 4.32, 3734, -7214, , 11.059, -7214, 24.5%, , , , , , , , , , , , 
2021-11-16, 01:08:56, OK, 24%, 4.32, 3734, -7214, , 11.059, -7214, 24.5%, , , , , , , , , , , , 
2021-11-16, 01:09:26, OK, 24%, 4.32, 3734, -7214, , 11.059, -7214, 24.5%, , , , , , , , , , , , 
2021-11-16, 01:09:56, OK, 24%, 4.32, 3734, -7214, , 11.059, -7214, 24.5%, , , , , , , , , , , , 
2021-11-16, 01:10:26, OK, 24%, 4.32, 3734, -7214, , 11.059, -7214, 24.5%, , , , , , , , , , , , 
2021-11-16, 01:10:56, OK, 23%, 4.35, 3605, -7150, , 11.030, -7150, 23.4%, , , , , , , , , , , , 
2021-11-16, 01:11:26, OK, 23%, 4.35, 3605, -7150, , 11.030, -7150, 23.4%, , , , , , , , , , , , 
2021-11-16, 01:11:56, OK, 23%, 4.35, 3605, -7150, , 11.030, -7150, 23.4%, , , , , , , , , , , , 
2021-11-16, 01:12:26, OK, 23%, 4.35, 3605, -7150, , 11.030, -7150, 23.4%, , , , , , , , , , , , 
2021-11-16, 01:12:56, OK, 23%, 4.35, 3605, -7193, , 11.043, -7193, 22.7%, , , , , , , , , , , , 
2021-11-16, 01:13:26, OK, 23%, 4.35, 3605, -7193, , 11.043, -7193, 22.7%, , , , , , , , , , , , 
2021-11-16, 01:13:56, OK, 22%, 4.33, 3426, -7182, , 11.015, -7182, 22.4%, , , , , , , , , , , , 
2021-11-16, 01:14:26, OK, 22%, 4.33, 3426, -7182, , 11.015, -7182, 22.4%, , , , , , , , , , , , 
2021-11-16, 01:14:56, OK, 22%, 4.33, 3426, -7182, , 11.015, -7182, 22.4%, , , , , , , , , , , , 
2021-11-16, 01:15:26, OK, 22%, 4.33, 3426, -7182, , 11.015, -7182, 22.4%, , , , , , , , , , , , 
2021-11-16, 01:15:56, OK, 21%, 4.34, 3281, -7193, , 11.004, -7193, 21.5%, , , , , , , , , , , , 
2021-11-16, 01:16:26, OK, 21%, 4.34, 3281, -7193, , 11.004, -7193, 21.5%, , , , , , , , , , , , 
2021-11-16, 01:16:56, OK, 21%, 4.34, 3281, -7193, , 11.004, -7193, 21.5%, , , , , , , , , , , , 
2021-11-16, 01:17:26, OK, 21%, 4.34, 3281, -7193, , 11.004, -7193, 21.5%, , , , , , , , , , , , 
2021-11-16, 01:17:56, OK, 21%, 4.34, 3281, -7193, , 11.004, -7193, 21.5%, , , , , , , , , , , , 
2021-11-16, 01:18:26, OK, 20%, 4.36, 3137, -7150, , 11.022, -7150, 20.4%, , , , , , , , , , , , 
2021-11-16, 01:18:56, OK, 20%, 4.36, 3137, -7150, , 11.022, -7150, 20.4%, , , , , , , , , , , , 
2021-11-16, 01:19:26, OK, 20%, 4.36, 3137, -7150, , 11.022, -7150, 20.4%, , , , , , , , , , , , 
2021-11-16, 01:19:56, OK, 20%, 4.36, 3137, -7150, , 11.022, -7150, 20.4%, , , , , , , , , , , , 
2021-11-16, 01:20:26, OK, 20%, 4.36, 3137, -7150, , 11.022, -7150, 20.4%, , , , , , , , , , , , 
2021-11-16, 01:20:56, OK, 19%, 4.21, 2883, -7430, , 10.998, -7430, 19.5%, , , , , , , , , , , , 
2021-11-16, 01:21:26, OK, 19%, 4.21, 2883, -7430, , 10.998, -7430, 19.5%, , , , , , , , , , , , 
2021-11-16, 01:21:56, OK, 19%, 4.21, 2883, -7430, , 10.998, -7430, 19.5%, , , , , , , , , , , , 
2021-11-16, 01:22:26, OK, 19%, 4.21, 2883, -7430, , 10.998, -7430, 19.5%, , , , , , , , , , , , 
2021-11-16, 01:22:56, OK, 19%, 4.21, 2883, -7430, , 10.998, -7430, 19.5%, , , , , , , , , , , , 
2021-11-16, 01:23:26, OK, 18%, 4.36, 2826, -7182, , 11.003, -7182, 18.4%, , , , , , , , , , , , 
2021-11-16, 01:23:56, OK, 18%, 4.36, 2826, -7214, , 10.999, -7214, 18.1%, , , , , , , , , , , , 
2021-11-16, 01:24:26, OK, 18%, 4.36, 2826, -7214, , 10.999, -7214, 18.1%, , , , , , , , , , , , 
2021-11-16, 01:24:56, OK, 18%, 4.36, 2826, -7214, , 10.999, -7214, 18.1%, , , , , , , , , , , , 
2021-11-16, 01:25:26, OK, 18%, 4.36, 2826, -7214, , 10.999, -7214, 18.1%, , , , , , , , , , , , 
2021-11-16, 01:25:56, OK, 17%, 4.31, 2638, -7236, , 10.997, -7236, 17.4%, , , , , , , , , , , , 
2021-11-16, 01:26:26, OK, 17%, 4.31, 2638, -7236, , 10.997, -7236, 17.4%, , , , , , , , , , , , 
2021-11-16, 01:26:56, OK, 17%, 4.31, 2638, -7236, , 10.997, -7236, 17.4%, , , , , , , , , , , , 
2021-11-16, 01:27:26, OK, 17%, 4.31, 2638, -7236, , 10.997, -7236, 17.4%, , , , , , , , , , , , 
2021-11-16, 01:27:56, OK, 16%, 4.35, 2507, -7225, , 10.968, -7225, 16.5%, , , , , , , , , , , , 
2021-11-16, 01:28:26, OK, 16%, 4.35, 2507, -7225, , 10.968, -7225, 16.5%, , , , , , , , , , , , 
2021-11-16, 01:28:56, OK, 16%, 4.35, 2507, -7225, , 10.968, -7225, 16.5%, , , , , , , , , , , , 
2021-11-16, 01:29:26, OK, 16%, 4.35, 2507, -7225, , 10.968, -7225, 16.5%, , , , , , , , , , , , 
2021-11-16, 01:29:56, OK, 16%, 4.35, 2507, -7225, , 10.968, -7225, 16.5%, , , , , , , , , , , , 
2021-11-16, 01:30:26, OK, 15%, 4.33, 2339, -7247, , 10.977, -7247, 15.4%, , , , , , , , , , , , 
2021-11-16, 01:30:56, OK, 15%, 4.33, 2339, -7247, , 10.977, -7247, 15.4%, , , , , , , , , , , , 
2021-11-16, 01:31:26, OK, 15%, 4.33, 2339, -7247, , 10.977, -7247, 15.4%, , , , , , , , , , , , 
2021-11-16, 01:31:56, OK, 15%, 4.33, 2339, -7247, , 10.977, -7247, 15.4%, , , , , , , , , , , , 
2021-11-16, 01:32:26, OK, 15%, 4.33, 2339, -7247, , 10.977, -7247, 15.4%, , , , , , , , , , , , 
2021-11-16, 01:32:56, OK, 14%, 4.36, 2196, -7258, , 10.966, -7258, 14.5%, , , , , , , , , , , , 
2021-11-16, 01:33:26, OK, 14%, 4.36, 2196, -7258, , 10.966, -7258, 14.5%, , , , , , , , , , , , 
2021-11-16, 01:33:56, OK, 14%, 4.36, 2196, -7258, , 10.966, -7258, 14.5%, , , , , , , , , , , , 
2021-11-16, 01:34:26, OK, 14%, 4.36, 2196, -7258, , 10.966, -7258, 14.5%, , , , , , , , , , , , 
2021-11-16, 01:34:56, OK, 14%, 4.36, 2196, -7258, , 10.966, -7258, 14.5%, , , , , , , , , , , , 
2021-11-16, 01:35:26, OK, 13%, 4.34, 2029, -7279, , 10.957, -7279, 13.4%, , , , , , , , , , , , 
2021-11-16, 01:35:56, OK, 13%, 4.34, 2029, -7279, , 10.957, -7279, 13.4%, , , , , , , , , , , , 
2021-11-16, 01:36:26, OK, 13%, 4.34, 2029, -7279, , 10.957, -7279, 13.4%, , , , , , , , , , , , 
2021-11-16, 01:36:56, OK, 13%, 4.34, 2029, -7279, , 10.957, -7279, 13.4%, , , , , , , , , , , , 
2021-11-16, 01:37:26, OK, 13%, 4.34, 2029, -7279, , 10.957, -7279, 13.4%, , , , , , , , , , , , 
2021-11-16, 01:37:56, OK, 12%, 4.39, 1897, -7171, , 10.942, -7171, 12.4%, , , , , , , , , , , , 
2021-11-16, 01:38:26, OK, 12%, 4.04, 1746, 1825, , 11.261, 1825, 12.1%, , , , , , , , , , , , 
2021-11-16, 01:38:56, OK, 13%, 4.13, 1930, 39064, , 12.242, 39064, 12.8%, , , , , , , , , , , , 
2021-11-16, 01:39:26, OK, 14%, 4.21, 2122, 39053, , 12.310, 39053, 13.6%, , , , , , , , , , , , 
2021-11-16, 01:39:56, OK, 14%, 4.23, 2129, 39053, , 12.310, 39053, 13.6%, , , , , , , , , , , , 
2021-11-16, 01:40:26, OK, 16%, 4.39, 2529, 39053, , 12.391, 39053, 16.0%, , , , , , , , , , , , 
2021-11-16, 01:40:56, OK, 17%, 4.49, 2745, 39053, , 12.403, 39053, 16.8%, , , , , , , , , , , , 
2021-11-16, 01:41:26, OK, 18%, 4.58, 2970, 39053, , 12.407, 39053, 17.6%, , , , , , , , , , , , 
2021-11-16, 01:41:56, OK, 19%, 4.69, 3205, 39064, , 12.404, 39064, 19.1%, , , , , , , , , , , , 
2021-11-16, 01:42:26, OK, 20%, 4.79, 3450, 39096, , 12.402, 39096, 19.9%, , , , , , , , , , , , 
2021-11-16, 01:42:56, OK, 21%, 4.90, 3706, 39107, , 12.398, 39107, 20.7%, , , , , , , , , , , , 
2021-11-16, 01:43:26, OK, 22%, 5.02, 3974, 39128, , 12.392, 39128, 22.2%, , , , , , , , , , , , 
2021-11-16, 01:43:56, OK, 23%, 5.14, 4253, 39139, , 12.389, 39139, 23.0%, , , , , , , , , , , , 
2021-11-16, 01:44:26, OK, 25%, 5.37, 4836, 39139, , 12.385, 39139, 24.6%, , , , , , , , , , , , 
2021-11-16, 01:44:56, OK, 25%, 5.39, 4852, 39139, , 12.385, 39139, 24.6%, , , , , , , , , , , , 
2021-11-16, 01:45:26, OK, 26%, 5.53, 5173, 39139, , 12.385, 39139, 26.1%, , , , , , , , , , , , 
2021-11-16, 01:45:56, OK, 28%, 5.80, 5843, 39139, , 12.387, 39139, 27.7%, , , , , , , , , , , , 
2021-11-16, 01:46:26, OK, 28%, 5.82, 5862, 39139, , 12.390, 39139, 28.5%, , , , , , , , , , , , 
