Unique ID, Manufacturer, Chemistry, Voltage (Volts)
00287 2012/12/13Hewlett-PackardPrimary, Hewlett-Packard, Lithium Ion, 10.977

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2021-11-09, 06:47:18, OK, 36%, 4.05, 5249, -12323, , 10.865, -12323, 35.5%, , , , , , , , , , , , 
2021-11-09, 06:47:48, OK, 36%, 4.05, 5249, -12323, , 10.865, -12323, 35.5%, , , , , , , , , , , , 
2021-11-09, 06:48:18, OK, 35%, 2.24, 2828, -12204, , 10.831, -12204, 34.5%, , , , , , , , , , , , 
2021-11-09, 06:48:48, OK, 34%, 1.94, 2379, -16913, , 10.731, -16913, 33.8%, , , , , , , , , , , , 
2021-11-09, 06:49:18, OK, 34%, 1.94, 2379, -13662, , 10.756, -13662, 33.5%, , , , , , , , , , , , 
2021-11-09, 06:49:48, OK, 34%, 1.94, 2379, -13662, , 10.756, -13662, 33.5%, , , , , , , , , , , , 
2021-11-09, 06:50:18, OK, 32%, 1.53, 1758, -15854, , 10.611, -15854, 32.5%, , , , , , , , , , , , 
2021-11-09, 06:50:48, OK, 32%, 1.53, 1758, -14569, , 10.704, -14569, 32.1%, , , , , , , , , , , , 
2021-11-09, 06:51:18, OK, 32%, 1.53, 1758, -16189, , 10.629, -16189, 31.7%, , , , , , , , , , , , 
2021-11-09, 06:51:48, OK, 31%, 2.16, 2410, -16664, , 10.722, -16664, 31.3%, , , , , , , , , , , , 
2021-11-09, 06:52:18, OK, 31%, 2.16, 2410, -12982, , 10.767, -12982, 30.5%, , , , , , , , , , , , 
2021-11-09, 06:52:48, OK, 30%, 1.96, 2112, -14299, , 10.737, -14299, 30.2%, , , , , , , , , , , , 
2021-11-09, 06:53:18, OK, 30%, 1.96, 2112, -18900, , 10.542, -18900, 29.5%, , , , , , , , , , , , 
2021-11-09, 06:53:48, OK, 29%, 1.65, 1727, -13932, , 10.645, -13932, 29.1%, , , , , , , , , , , , 
2021-11-09, 06:54:18, OK, 28%, 1.87, 1886, -16999, , 10.497, -16999, 28.4%, , , , , , , , , , , , 
2021-11-09, 06:54:48, OK, 28%, 1.87, 1886, -15260, , 10.646, -15260, 28.1%, , , , , , , , , , , , 
2021-11-09, 06:55:18, OK, 28%, 1.87, 1886, -15260, , 10.646, -15260, 28.1%, , , , , , , , , , , , 
2021-11-09, 06:55:48, OK, 27%, 1.73, 1677, -29128, , 10.257, -29128, 27.4%, , , , , , , , , , , , 
2021-11-09, 06:56:18, OK, 26%, 0.93, 874, -29689, , 10.153, -29689, 26.0%, , , , , , , , , , , , 
2021-11-09, 06:56:48, OK, 25%, 0.95, 856, -29516, , 10.143, -29516, 25.3%, , , , , , , , , , , , 
2021-11-09, 07:11:22, OK, 23%, 1.28, 1061, -22054, , 10.517, -22054, 23.4%, , , , , , , , , , , , 
2021-11-09, 07:11:52, OK, 23%, 1.28, 1061, -7182, , 10.945, -7182, 22.7%, , , , , , , , , , , , 
2021-11-09, 07:12:22, OK, 22%, 3.93, 3114, -7204, , 10.964, -7204, 22.4%, , , , , , , , , , , , 
2021-11-09, 07:12:52, OK, 22%, 3.93, 3114, -7204, , 10.964, -7204, 22.4%, , , , , , , , , , , , 
2021-11-09, 07:13:22, OK, 22%, 3.93, 3114, -13457, , 10.729, -13457, 22.0%, , , , , , , , , , , , 
2021-11-09, 07:13:52, OK, 21%, 2.08, 1575, 1879, , 11.310, 1879, 21.4%, , , , , , , , , , , , 
2021-11-09, 07:14:22, OK, 22%, 5.00, 3960, 36958, , 12.296, 36958, 21.6%, , , , , , , , , , , , 
2021-11-09, 07:14:52, OK, 23%, 0.00, -1, 39010, , 12.430, 39010, 22.5%, , , , , , , , , , , , 
2021-11-09, 07:15:22, OK, 24%, 0.00, -1, 39042, , 12.541, 39042, 24.2%, , , , , , , , , , , , 
2021-11-09, 07:15:52, OK, 25%, 0.00, -1, 39020, , 12.572, 39020, 25.1%, , , , , , , , , , , , 
2021-11-09, 07:16:22, OK, 27%, 0.00, -1, 37984, , 12.578, 37984, 26.8%, , , , , , , , , , , , 
2021-11-09, 07:16:52, OK, 28%, 0.00, -1, 37325, , 12.570, 37325, 27.6%, , , , , , , , , , , , 
2021-11-09, 07:17:22, OK, 29%, 0.00, -1, 37325, , 12.573, 37325, 29.3%, , , , , , , , , , , , 
2021-11-09, 07:17:52, OK, 30%, 0.00, -1, 37325, , 12.573, 37325, 30.1%, , , , , , , , , , , , 
2021-11-09, 07:18:22, OK, 31%, 0.00, -1, 36979, , 12.567, 36979, 30.9%, , , , , , , , , , , , 
2021-11-09, 07:18:52, OK, 33%, 0.00, -1, 36979, , 12.566, 36979, 32.6%, , , , , , , , , , , , 
2021-11-09, 07:19:22, OK, 33%, 0.00, -1, 36979, , 12.566, 36979, 32.6%, , , , , , , , , , , , 
2021-11-09, 07:19:52, OK, 34%, 0.00, -1, 36979, , 12.568, 36979, 34.2%, , , , , , , , , , , , 
2021-11-09, 07:20:22, OK, 36%, 0.00, -1, 36634, , 12.567, 36634, 35.8%, , , , , , , , , , , , 
2021-11-09, 07:20:52, OK, 37%, 0.00, -1, 36288, , 12.566, 36288, 36.6%, , , , , , , , , , , , 
2021-11-09, 07:21:22, OK, 37%, 0.00, -1, 36288, , 12.566, 36288, 36.6%, , , , , , , , , , , , 
2021-11-09, 07:21:52, OK, 39%, 0.00, -1, 35651, , 12.565, 35651, 39.0%, , , , , , , , , , , , 
2021-11-09, 07:22:22, OK, 40%, 0.00, -1, 35305, , 12.564, 35305, 39.8%, , , , , , , , , , , , 
2021-11-09, 07:22:52, OK, 41%, 0.00, -1, 34603, , 12.561, 34603, 40.5%, , , , , , , , , , , , 
2021-11-09, 07:23:22, OK, 42%, 0.00, -1, 34214, , 12.564, 34214, 42.1%, , , , , , , , , , , , 
2021-11-09, 07:23:52, OK, 43%, 0.00, -1, 33901, , 12.563, 33901, 42.8%, , , , , , , , , , , , 
2021-11-09, 07:24:22, OK, 44%, 0.00, -1, 33556, , 12.562, 33556, 43.5%, , , , , , , , , , , , 
2021-11-09, 07:24:52, OK, 45%, 0.00, -1, 33199, , 12.565, 33199, 45.0%, , , , , , , , , , , , 
2021-11-09, 07:25:22, OK, 46%, 0.00, -1, 32864, , 12.565, 32864, 45.7%, , , , , , , , , , , , 
2021-11-09, 07:25:52, OK, 47%, 0.00, -1, 32162, , 12.562, 32162, 47.1%, , , , , , , , , , , , 
2021-11-09, 07:26:22, OK, 48%, 0.00, -1, 31795, , 12.560, 31795, 47.8%, , , , , , , , , , , , 
2021-11-09, 07:26:52, OK, 49%, 0.00, -1, 31471, , 12.560, 31471, 48.5%, , , , , , , , , , , , 
2021-11-09, 07:27:22, OK, 50%, 0.00, -1, 30769, , 12.559, 30769, 49.9%, , , , , , , , , , , , 
2021-11-09, 07:27:52, OK, 51%, 0.00, -1, 30532, , 12.563, 30532, 50.6%, , , , , , , , , , , , 
2021-11-09, 07:28:22, OK, 52%, 0.00, -1, 30078, , 12.562, 30078, 51.9%, , , , , , , , , , , , 
2021-11-09, 07:28:52, OK, 53%, 0.00, -1, 29452, , 12.551, 29452, 52.6%, , , , , , , , , , , , 
2021-11-09, 07:29:22, OK, 53%, 0.00, -1, 29452, , 12.551, 29452, 52.6%, , , , , , , , , , , , 
2021-11-09, 07:29:52, OK, 54%, 0.00, -1, 28750, , 12.557, 28750, 54.5%, , , , , , , , , , , , 
2021-11-09, 07:30:22, OK, 54%, 0.00, -1, 28750, , 12.557, 28750, 54.5%, , , , , , , , , , , , 
2021-11-09, 07:30:52, OK, 56%, 0.00, -1, 28069, , 12.558, 28069, 55.7%, , , , , , , , , , , , 
2021-11-09, 07:31:22, OK, 57%, 0.00, -1, 27702, , 12.561, 27702, 56.9%, , , , , , , , , , , , 
2021-11-09, 07:31:52, OK, 58%, 0.00, -1, 27356, , 12.561, 27356, 57.6%, , , , , , , , , , , , 
2021-11-09, 07:32:22, OK, 59%, 0.00, -1, 26676, , 12.559, 26676, 58.7%, , , , , , , , , , , , 
2021-11-09, 07:32:52, OK, 59%, 0.00, -1, 26676, , 12.559, 26676, 58.7%, , , , , , , , , , , , 
2021-11-09, 07:33:22, OK, 60%, 0.00, -1, 25952, , 12.555, 25952, 59.9%, , , , , , , , , , , , 
2021-11-09, 07:33:52, OK, 61%, 0.00, -1, 25250, , 12.557, 25250, 61.0%, , , , , , , , , , , , 
2021-11-09, 07:34:22, OK, 62%, 0.00, -1, 25261, , 12.560, 25261, 61.6%, , , , , , , , , , , , 
2021-11-09, 07:34:52, OK, 62%, 0.00, -1, 25261, , 12.560, 25261, 61.6%, , , , , , , , , , , , 
2021-11-09, 07:35:22, OK, 63%, 0.00, -1, 24548, , 12.556, 24548, 62.7%, , , , , , , , , , , , 
2021-11-09, 07:35:52, OK, 64%, 0.00, -1, 23857, , 12.556, 23857, 63.7%, , , , , , , , , , , , 
2021-11-09, 07:36:22, OK, 65%, 0.00, -1, 23328, , 12.559, 23328, 64.8%, , , , , , , , , , , , 
2021-11-09, 07:36:52, OK, 65%, 0.00, -1, 23328, , 12.559, 23328, 64.8%, , , , , , , , , , , , 
2021-11-09, 07:37:22, OK, 66%, 0.00, -1, 22896, , 12.557, 22896, 65.8%, , , , , , , , , , , , 
2021-11-09, 07:37:52, OK, 67%, 0.00, -1, 22172, , 12.555, 22172, 66.8%, , , , , , , , , , , , 
2021-11-09, 07:38:22, OK, 67%, 0.00, -1, 22172, , 12.555, 22172, 66.8%, , , , , , , , , , , , 
2021-11-09, 07:38:52, OK, 68%, 0.00, -1, 21827, , 12.559, 21827, 67.7%, , , , , , , , , , , , 
2021-11-09, 07:39:22, OK, 69%, 0.00, -1, 21125, , 12.557, 21125, 68.7%, , , , , , , , , , , , 
2021-11-09, 07:39:52, OK, 69%, 0.00, -1, 21125, , 12.557, 21125, 68.7%, , , , , , , , , , , , 
2021-11-09, 07:40:22, OK, 70%, 0.00, -1, 20736, , 12.557, 20736, 69.6%, , , , , , , , , , , , 
2021-11-09, 07:40:52, OK, 71%, 0.00, -1, 20423, , 12.560, 20423, 70.5%, , , , , , , , , , , , 
2021-11-09, 07:41:22, OK, 71%, 0.00, -1, 20423, , 12.560, 20423, 70.5%, , , , , , , , , , , , 
2021-11-09, 07:41:52, OK, 72%, 0.00, -1, 19710, , 12.561, 19710, 71.9%, , , , , , , , , , , , 
2021-11-09, 07:42:22, OK, 72%, 0.00, -1, 19710, , 12.561, 19710, 71.9%, , , , , , , , , , , , 
2021-11-09, 07:42:52, OK, 73%, 0.00, -1, 19040, , 12.558, 19040, 72.7%, , , , , , , , , , , , 
2021-11-09, 07:43:22, OK, 74%, 0.00, -1, 18695, , 12.559, 18695, 73.5%, , , , , , , , , , , , 
2021-11-09, 07:43:52, OK, 74%, 0.00, -1, 18695, , 12.559, 18695, 73.5%, , , , , , , , , , , , 
2021-11-09, 07:44:22, OK, 74%, 0.00, -1, 18695, , 12.559, 18695, 73.5%, , , , , , , , , , , , 
2021-11-09, 07:44:52, OK, 75%, 0.00, -1, 17993, , 12.559, 17993, 74.7%, , , , , , , , , , , , 
2021-11-09, 07:45:22, OK, 76%, 0.00, -1, 17626, , 12.561, 17626, 75.6%, , , , , , , , , , , , 
2021-11-09, 07:45:52, OK, 76%, 0.00, -1, 17626, , 12.561, 17626, 75.6%, , , , , , , , , , , , 
2021-11-09, 07:46:22, OK, 77%, 0.00, -1, 17010, , 12.561, 17010, 76.7%, , , , , , , , , , , , 
2021-11-09, 07:46:52, OK, 77%, 0.00, -1, 17010, , 12.561, 17010, 76.7%, , , , , , , , , , , , 
2021-11-09, 07:47:22, OK, 78%, 0.00, -1, 16297, , 12.561, 16297, 77.8%, , , , , , , , , , , , 
2021-11-09, 07:47:52, OK, 78%, 0.00, -1, 16297, , 12.561, 16297, 77.8%, , , , , , , , , , , , 
2021-11-09, 07:48:22, OK, 79%, 0.00, -1, 15952, , 12.561, 15952, 78.5%, , , , , , , , , , , , 
2021-11-09, 07:48:52, OK, 79%, 0.00, -1, 15952, , 12.561, 15952, 78.5%, , , , , , , , , , , , 
2021-11-09, 07:49:22, OK, 80%, 0.00, -1, 15260, , 12.562, 15260, 79.5%, , , , , , , , , , , , 
2021-11-09, 07:49:52, OK, 80%, 0.00, -1, 15260, , 12.562, 15260, 79.5%, , , , , , , , , , , , 
2021-11-09, 07:50:22, OK, 81%, 0.00, -1, 14904, , 12.567, 14904, 80.5%, , , , , , , , , , , , 
2021-11-09, 07:50:52, OK, 81%, 0.00, -1, 14904, , 12.567, 14904, 80.5%, , , , , , , , , , , , 
2021-11-09, 07:51:22, OK, 81%, 0.00, -1, 14904, , 12.567, 14904, 80.5%, , , , , , , , , , , , 
2021-11-09, 07:51:52, OK, 81%, 0.00, -1, 13835, , 12.559, 13835, 81.5%, , , , , , , , , , , , 
2021-11-09, 07:52:22, OK, 81%, 0.00, -1, 13835, , 12.559, 13835, 81.5%, , , , , , , , , , , , 
2021-11-09, 07:52:52, OK, 83%, 0.00, -1, 13478, , 12.567, 13478, 82.7%, , , , , , , , , , , , 
2021-11-09, 07:53:22, OK, 83%, 0.00, -1, 13478, , 12.567, 13478, 82.7%, , , , , , , , , , , , 
2021-11-09, 07:53:52, OK, 83%, 0.00, -1, 13478, , 12.567, 13478, 82.7%, , , , , , , , , , , , 
2021-11-09, 07:54:22, OK, 84%, 0.00, -1, -6955, , 12.202, -6955, 83.9%, , , , , , , , , , , , 
2021-11-09, 07:54:52, OK, 84%, 4.03, 12189, -6880, , 12.188, -6880, 83.8%, , , , , , , , , , , , 
2021-11-09, 07:55:22, OK, 83%, 4.10, 12254, -6815, , 12.102, -6815, 83.5%, , , , , , , , , , , , 
2021-11-09, 07:55:52, OK, 83%, 4.10, 12254, -6815, , 12.102, -6815, 83.5%, , , , , , , , , , , , 
2021-11-09, 07:56:22, OK, 83%, 4.10, 12254, -9774, , 11.959, -9774, 82.9%, , , , , , , , , , , , 
2021-11-09, 07:57:42, OK, 82%, 2.78, 8196, -19084, , 11.711, -19084, 81.9%, , , , , , , , , , , , 
2021-11-09, 07:58:12, OK, 82%, 2.78, 8196, -15282, , 11.777, -15282, 81.5%, , , , , , , , , , , , 
2021-11-09, 07:58:42, OK, 81%, 2.40, 6999, -9882, , 11.851, -9882, 81.2%, , , , , , , , , , , , 
2021-11-09, 07:59:12, OK, 81%, 2.40, 6999, -18814, , 11.669, -18814, 80.7%, , , , , , , , , , , , 
2021-11-09, 07:59:42, OK, 80%, 1.82, 5248, -15304, , 11.667, -15304, 80.3%, , , , , , , , , , , , 
2021-11-09, 08:00:12, OK, 80%, 1.82, 5248, -18608, , 11.610, -18608, 79.6%, , , , , , , , , , , , 
2021-11-09, 08:00:42, OK, 79%, 2.89, 8224, -12593, , 11.782, -12593, 79.2%, , , , , , , , , , , , 
2021-11-09, 08:01:12, OK, 79%, 2.89, 8224, -17809, , 11.608, -17809, 78.9%, , , , , , , , , , , , 
2021-11-09, 08:01:42, OK, 78%, 2.37, 6648, -9806, , 11.769, -9806, 78.3%, , , , , , , , , , , , 
2021-11-09, 08:02:12, OK, 78%, 2.37, 6648, -9806, , 11.769, -9806, 78.3%, , , , , , , , , , , , 
2021-11-09, 08:02:42, OK, 78%, 2.37, 6648, -13360, , 11.598, -13360, 77.8%, , , , , , , , , , , , 
2021-11-09, 08:03:12, OK, 77%, 2.82, 7812, -9904, , 11.729, -9904, 77.3%, , , , , , , , , , , , 
2021-11-09, 08:03:42, OK, 77%, 2.82, 7812, -7096, , 11.817, -7096, 77.1%, , , , , , , , , , , , 
2021-11-09, 08:04:12, OK, 77%, 2.82, 7812, -7096, , 11.817, -7096, 77.1%, , , , , , , , , , , , 
2021-11-09, 08:04:42, OK, 77%, 2.82, 7812, -7096, , 11.817, -7096, 77.1%, , , , , , , , , , , , 
2021-11-09, 08:05:12, OK, 76%, 3.95, 10794, -7085, , 11.816, -7085, 76.5%, , , , , , , , , , , , 
2021-11-09, 08:05:42, OK, 76%, 3.95, 10794, -7160, , 11.803, -7160, 76.0%, , , , , , , , , , , , 
2021-11-09, 08:06:12, OK, 76%, 3.95, 10794, -7160, , 11.803, -7160, 76.0%, , , , , , , , , , , , 
2021-11-09, 08:06:42, OK, 76%, 3.95, 10794, -7160, , 11.803, -7160, 76.0%, , , , , , , , , , , , 
2021-11-09, 08:07:12, OK, 76%, 2.64, 7221, 19872, , 12.404, 19872, 75.5%, , , , , , , , , , , , 
2021-11-09, 08:07:42, OK, 76%, 2.78, 7602, 19872, , 12.404, 19872, 75.5%, , , , , , , , , , , , 
2021-11-09, 08:08:12, OK, 77%, 3.50, 9704, 22637, , 12.570, 22637, 76.6%, , , , , , , , , , , , 
2021-11-09, 08:08:42, OK, 78%, 4.58, 12873, 20045, , 12.573, 20045, 77.5%, , , , , , , , , , , , 
2021-11-09, 08:09:12, OK, 78%, 4.79, 13458, 20045, , 12.573, 20045, 77.5%, , , , , , , , , , , , 
2021-11-09, 08:10:42, OK, 80%, 0.00, -1, 16276, , 12.565, 16276, 79.7%, , , , , , , , , , , , 
2021-11-09, 08:11:12, OK, 80%, 0.00, -1, 16276, , 12.565, 16276, 79.7%, , , , , , , , , , , , 
2021-11-09, 08:11:42, OK, 81%, 0.00, -1, 15574, , 12.571, 15574, 80.7%, , , , , , , , , , , , 
2021-11-09, 08:12:12, OK, 81%, 0.00, -1, 15574, , 12.571, 15574, 80.7%, , , , , , , , , , , , 
2021-11-09, 08:12:42, OK, 81%, 0.00, -1, 15574, , 12.571, 15574, 80.7%, , , , , , , , , , , , 
2021-11-09, 08:13:12, OK, 82%, 0.00, -1, 14526, , 12.570, 14526, 81.7%, , , , , , , , , , , , 
2021-11-09, 08:13:42, OK, 82%, 0.00, -1, 14526, , 12.570, 14526, 81.7%, , , , , , , , , , , , 
2021-11-09, 08:14:12, OK, 83%, 0.00, -1, 13478, , 12.571, 13478, 82.6%, , , , , , , , , , , , 
2021-11-09, 08:14:42, OK, 83%, 0.00, -1, 13478, , 12.571, 13478, 82.6%, , , , , , , , , , , , 
2021-11-09, 08:15:12, OK, 84%, 0.00, -1, 12787, , 12.570, 12787, 83.5%, , , , , , , , , , , , 
2021-11-09, 08:15:42, OK, 84%, 0.00, -1, 12787, , 12.570, 12787, 83.5%, , , , , , , , , , , , 
2021-11-09, 08:16:12, OK, 84%, 0.00, -1, 12787, , 12.570, 12787, 83.5%, , , , , , , , , , , , 
2021-11-09, 08:17:11, OK, 85%, 0.00, -1, 12096, , 12.572, 12096, 84.6%, , , , , , , , , , , , 
2021-11-09, 08:17:41, OK, 85%, 0.00, -1, 12096, , 12.572, 12096, 84.6%, , , , , , , , , , , , 
2021-11-09, 08:18:11, OK, 86%, 0.00, -1, -13532, , 12.045, -13532, 85.7%, , , , , , , , , , , , 
2021-11-09, 08:18:39, OK, 85%, 1.85, 5676, -15055, , 11.997, -15055, 85.4%, , , , , , , , , , , , 
2021-11-09, 08:19:09, OK, 85%, 1.85, 5676, -10271, , 11.994, -10271, 85.1%, , , , , , , , , , , , 
2021-11-09, 08:19:39, OK, 85%, 1.85, 5676, -10271, , 11.994, -10271, 85.1%, , , , , , , , , , , , 
2021-11-09, 08:20:09, OK, 84%, 2.55, 7703, -10962, , 11.909, -10962, 84.4%, , , , , , , , , , , , 
2021-11-09, 08:20:39, OK, 84%, 2.55, 7703, -9623, , 11.908, -9623, 84.1%, , , , , , , , , , , , 
2021-11-09, 08:21:09, OK, 84%, 2.55, 7703, -10919, , 11.817, -10919, 83.9%, , , , , , , , , , , , 
2021-11-09, 08:21:39, OK, 83%, 2.79, 8342, -10001, , 11.860, -10001, 83.4%, , , , , , , , , , , , 
2021-11-09, 08:22:09, OK, 83%, 2.79, 8342, -10001, , 11.860, -10001, 83.4%, , , , , , , , , , , , 
2021-11-09, 08:22:39, OK, 83%, 2.79, 8342, -7193, , 11.919, -7193, 82.7%, , , , , , , , , , , , 
2021-11-09, 08:23:09, OK, 83%, 2.79, 8342, -7193, , 11.919, -7193, 82.7%, , , , , , , , , , , , 
2021-11-09, 08:23:39, OK, 82%, 3.78, 11146, -7398, , 11.915, -7398, 82.4%, , , , , , , , , , , , 
2021-11-09, 08:24:09, OK, 82%, 3.78, 11146, -7398, , 11.915, -7398, 82.4%, , , , , , , , , , , , 
2021-11-09, 08:24:39, OK, 82%, 3.78, 11146, -7398, , 11.915, -7398, 82.4%, , , , , , , , , , , , 
2021-11-09, 08:25:09, OK, 82%, 3.78, 11146, -7398, , 11.915, -7398, 82.4%, , , , , , , , , , , , 
2021-11-09, 08:25:39, OK, 81%, 4.12, 12016, -6782, , 11.894, -6782, 81.5%, , , , , , , , , , , , 
2021-11-09, 08:26:09, OK, 81%, 4.12, 12016, -6782, , 11.894, -6782, 81.5%, , , , , , , , , , , , 
2021-11-09, 08:26:39, OK, 81%, 4.12, 12016, -6782, , 11.894, -6782, 81.5%, , , , , , , , , , , , 
2021-11-09, 08:27:09, OK, 81%, 4.12, 12016, -6782, , 11.894, -6782, 81.5%, , , , , , , , , , , , 
2021-11-09, 08:27:39, OK, 81%, 4.12, 12016, -6782, , 11.894, -6782, 81.5%, , , , , , , , , , , , 
2021-11-09, 08:28:09, OK, 80%, 4.04, 11645, -6901, , 11.863, -6901, 80.3%, , , , , , , , , , , , 
2021-11-09, 08:28:39, OK, 80%, 4.04, 11645, -6901, , 11.863, -6901, 80.3%, , , , , , , , , , , , 
2021-11-09, 08:29:09, OK, 80%, 4.04, 11645, -6901, , 11.863, -6901, 80.3%, , , , , , , , , , , , 
2021-11-09, 08:29:39, OK, 80%, 4.04, 11645, -6901, , 11.863, -6901, 80.3%, , , , , , , , , , , , 
2021-11-09, 08:30:09, OK, 79%, 4.09, 11619, -6836, , 11.848, -6836, 79.4%, , , , , , , , , , , , 
2021-11-09, 08:30:39, OK, 79%, 4.09, 11619, -6761, , 11.846, -6761, 79.2%, , , , , , , , , , , , 
2021-11-09, 08:31:09, OK, 79%, 4.09, 11619, -6761, , 11.846, -6761, 79.2%, , , , , , , , , , , , 
2021-11-09, 08:31:39, OK, 79%, 4.09, 11619, -6761, , 11.846, -6761, 79.2%, , , , , , , , , , , , 
2021-11-09, 08:32:09, OK, 79%, 4.09, 11619, -9893, , 11.787, -9893, 78.6%, , , , , , , , , , , , 
2021-11-09, 08:32:39, OK, 78%, 2.82, 7905, -6793, , 11.794, -6793, 78.4%, , , , , , , , , , , , 
2021-11-09, 08:33:09, OK, 78%, 2.82, 7905, -6793, , 11.794, -6793, 78.4%, , , , , , , , , , , , 
2021-11-09, 08:33:39, OK, 78%, 2.82, 7905, -6793, , 11.794, -6793, 78.4%, , , , , , , , , , , , 
2021-11-09, 08:34:09, OK, 78%, 2.82, 7905, -6793, , 11.794, -6793, 78.4%, , , , , , , , , , , , 
2021-11-09, 08:34:39, OK, 78%, 2.82, 7905, -6826, , 11.808, -6826, 77.5%, , , , , , , , , , , , 
2021-11-09, 08:35:09, OK, 78%, 2.82, 7905, -6826, , 11.808, -6826, 77.5%, , , , , , , , , , , , 
2021-11-09, 08:35:39, OK, 78%, 2.82, 7905, -6826, , 11.808, -6826, 77.5%, , , , , , , , , , , , 
2021-11-09, 08:36:09, OK, 78%, 2.82, 7905, -6826, , 11.808, -6826, 77.5%, , , , , , , , , , , , 
2021-11-09, 08:36:39, OK, 78%, 2.82, 7905, -6826, , 11.808, -6826, 77.5%, , , , , , , , , , , , 
